order_id,customer_id,order_date,total_amount,status
18755,24464,2024-07-10,9250.62,Pending
18756,20271,2022-08-20,21091.52,Shipped
18757,7862,2024-05-18,2490.7,Cancelled
18758,30682,2023-11-01,36590.96,Cancelled
18759,27248,2024-03-25,42966.47,Shipped
18760,673,2023-04-19,26959.01,Pending
18761,28164,2023-07-01,45586.64,Pending
18762,28035,2024-07-15,3244.18,Returned
18763,16479,2023-05-11,1478.6,Shipped
18764,21701,2025-02-06,8474.82,Shipped
18765,27396,2024-05-24,29517.51,Pending
18766,24632,2025-04-23,36697.39,Delivered
18767,4726,2024-05-12,14636.62,Returned
18768,19786,2023-03-07,31040.65,Shipped
18769,37961,2024-05-03,47433.6,Pending
18770,24422,2023-07-27,10576.33,Cancelled
18771,10822,2023-05-23,23224.91,Pending
18772,19528,2023-12-13,17352.3,Cancelled
18773,46154,2022-08-27,6799.68,Shipped
18774,31252,2024-11-15,10395.45,Cancelled
18775,3785,2022-10-21,30120.22,Shipped
18776,25106,2024-09-14,28800.12,Delivered
18777,9286,2023-05-17,39805.0,Cancelled
18778,29714,2022-11-25,18349.0,Cancelled
18779,35251,2022-06-22,34639.77,Shipped
18780,40448,2025-04-11,24844.33,Pending
18781,21077,2023-01-16,10796.97,Shipped
18782,32752,2025-03-29,1419.38,Shipped
18783,3277,2023-10-07,9281.24,Pending
18784,34874,2025-03-31,1486.62,Delivered
18785,3789,2024-06-08,30530.06,Pending
18786,25203,2024-09-10,21919.29,Cancelled
18787,32101,2024-07-17,26633.37,Cancelled
18788,49260,2023-05-16,23880.1,Delivered
18789,9992,2024-10-14,16992.77,Delivered
18790,6182,2025-02-17,13264.86,Cancelled
18791,27896,2023-07-01,19154.35,Pending
18792,44416,2024-12-06,49241.94,Returned
18793,41325,2022-09-26,32999.44,Cancelled
18794,48560,2024-12-15,36810.16,Cancelled
18795,8860,2022-07-09,28046.21,Pending
18796,45864,2023-09-01,21794.32,Delivered
18797,9451,2023-04-04,23796.15,Pending
18798,11935,2023-02-19,26860.23,Pending
18799,23591,2024-07-09,48609.4,Delivered
18800,7318,2023-03-04,30191.22,Delivered
18801,36783,2024-02-21,39049.49,Cancelled
18802,2441,2022-08-19,17791.15,Delivered
18803,12221,2023-05-27,29733.19,Shipped
18804,25968,2024-05-07,30725.81,Pending
18805,39023,2022-12-25,23622.42,Shipped
18806,41905,2024-08-21,44865.48,Pending
18807,3847,2024-05-13,4326.94,Delivered
18808,13608,2022-09-07,19865.05,Delivered
18809,46812,2024-08-28,45930.77,Pending
18810,5908,2025-02-01,2305.78,Cancelled
18811,39974,2022-12-16,22269.31,Pending
18812,26856,2025-03-01,33095.82,Delivered
18813,27590,2023-09-20,28039.55,Returned
18814,47097,2024-06-19,46524.7,Cancelled
18815,19873,2024-01-08,1568.2,Shipped
18816,35759,2024-05-12,23032.1,Shipped
18817,28383,2023-07-03,12928.52,Pending
18818,26038,2024-01-27,27239.03,Returned
18819,40743,2023-12-09,31540.33,Pending
18820,46092,2024-03-06,464.21,Returned
18821,22116,2024-08-01,13423.87,Pending
18822,25019,2025-05-01,24254.75,Shipped
18823,4054,2024-02-29,21674.06,Delivered
18824,10529,2024-03-23,40508.26,Delivered
18825,46761,2022-11-07,42283.78,Returned
18826,46795,2025-05-09,10053.66,Pending
18827,47100,2024-08-29,40462.54,Returned
18828,14564,2022-09-10,25430.71,Shipped
18829,34750,2022-10-31,17700.0,Delivered
18830,26434,2024-07-06,9859.46,Shipped
18831,85,2022-07-04,4032.95,Delivered
18832,41602,2023-05-07,30845.56,Cancelled
18833,40834,2025-04-20,47135.87,Pending
18834,16597,2024-02-28,24349.49,Shipped
18835,28533,2023-10-03,18550.58,Delivered
18836,32971,2024-01-06,11123.47,Shipped
18837,40611,2023-12-23,8794.75,Cancelled
18838,31673,2025-02-11,978.65,Returned
18839,12268,2025-01-07,21997.4,Shipped
18840,48425,2022-08-26,26367.92,Pending
18841,31468,2023-10-18,7266.4,Returned
18842,16547,2023-01-27,577.66,Delivered
18843,28309,2024-06-02,1173.94,Cancelled
18844,1040,2024-03-22,11584.17,Delivered
18845,15025,2023-02-08,32397.57,Pending
18846,7059,2023-07-21,22607.07,Cancelled
18847,26692,2023-08-26,34518.59,Delivered
18848,14733,2022-08-15,18545.35,Delivered
18849,13711,2025-06-18,34634.04,Returned
18850,18746,2025-01-16,12627.48,Returned
18851,42234,2023-10-23,11340.54,Delivered
18852,46040,2024-06-03,22841.13,Cancelled
18853,34472,2023-03-31,40935.97,Delivered
18854,4933,2023-05-02,32957.39,Returned
18855,2940,2022-12-18,14128.25,Shipped
18856,43688,2023-01-10,18743.69,Returned
18857,41761,2023-12-02,3293.92,Returned
18858,7473,2024-03-31,5485.44,Pending
18859,37470,2023-05-13,41730.13,Shipped
18860,6306,2024-09-13,48565.3,Shipped
18861,25324,2023-03-04,34998.58,Delivered
18862,47446,2023-06-19,17097.78,Returned
18863,43802,2022-08-26,2255.27,Delivered
18864,32270,2024-05-26,38013.37,Shipped
18865,49830,2023-04-03,14594.78,Shipped
18866,39988,2022-07-21,30197.14,Delivered
18867,26561,2024-06-23,16799.08,Delivered
18868,36148,2024-04-16,22290.59,Shipped
18869,17843,2024-11-23,19216.43,Shipped
18870,30438,2024-04-28,19789.7,Pending
18871,48782,2024-03-12,28805.11,Cancelled
18872,49992,2024-10-20,44310.7,Delivered
18873,10320,2023-03-16,41833.7,Shipped
18874,36533,2023-03-30,48721.87,Delivered
18875,45082,2023-06-12,2361.94,Shipped
18876,36229,2022-08-23,22598.09,Delivered
18877,7185,2022-09-26,2024.78,Cancelled
18878,21032,2024-07-23,28395.86,Delivered
18879,27465,2023-03-23,28373.75,Returned
18880,6792,2023-02-10,6929.3,Returned
18881,36521,2023-08-08,3819.69,Cancelled
18882,43576,2023-04-22,48164.6,Cancelled
18883,7818,2022-09-08,40298.77,Pending
18884,38686,2025-01-18,27878.77,Shipped
18885,2538,2024-03-04,17788.91,Returned
18886,49395,2024-03-01,38684.78,Returned
18887,312,2024-04-28,9195.1,Pending
18888,1097,2025-01-25,12815.87,Returned
18889,41403,2024-07-10,36993.25,Shipped
18890,38019,2024-11-21,43463.46,Shipped
18891,29328,2022-07-01,943.41,Delivered
18892,40957,2024-02-23,4298.15,Returned
18893,27516,2023-08-17,47530.79,Cancelled
18894,32613,2024-12-24,32118.65,Delivered
18895,44006,2024-02-10,22899.96,Pending
18896,12380,2024-01-19,10934.99,Cancelled
18897,39551,2022-11-09,27376.56,Shipped
18898,11675,2023-01-15,34595.17,Cancelled
18899,46038,2023-08-01,14881.94,Shipped
18900,22817,2022-10-16,11586.61,Cancelled
18901,45174,2023-05-24,44529.64,Pending
18902,7722,2023-11-10,4577.51,Pending
18903,22964,2023-06-21,21028.38,Returned
18904,15210,2023-03-20,32618.17,Delivered
18905,39481,2023-09-09,33552.32,Pending
18906,10569,2024-05-12,31599.04,Shipped
18907,31307,2022-08-28,7125.11,Delivered
18908,1062,2024-07-15,2452.03,Shipped
18909,17356,2024-03-26,39864.19,Delivered
18910,49418,2024-07-19,25895.66,Shipped
18911,11088,2023-09-26,2197.82,Returned
18912,6019,2023-07-29,23863.06,Cancelled
18913,15904,2025-05-23,40667.54,Pending
18914,40849,2022-07-25,1189.58,Delivered
18915,39100,2024-01-17,18380.84,Returned
18916,26161,2023-06-23,27318.71,Cancelled
18917,20425,2023-04-20,30326.78,Returned
18918,40189,2022-11-01,44339.91,Cancelled
18919,30691,2023-05-12,21424.59,Returned
18920,32232,2022-07-10,32128.9,Shipped
18921,28156,2023-11-19,40932.56,Pending
18922,28343,2024-10-28,34938.85,Delivered
18923,39529,2022-12-28,12038.88,Cancelled
18924,12584,2023-04-15,39328.0,Delivered
18925,26793,2024-09-07,46557.08,Cancelled
18926,48692,2023-10-12,41270.78,Returned
18927,8485,2025-01-10,28294.2,Delivered
18928,20341,2025-05-29,10474.0,Returned
18929,27685,2025-04-13,24685.31,Returned
18930,9325,2025-05-16,18755.96,Returned
18931,8320,2023-08-20,30839.21,Delivered
18932,31963,2023-09-18,21022.09,Delivered
18933,19855,2023-10-23,11147.19,Cancelled
18934,39917,2022-11-28,12807.89,Delivered
18935,37399,2024-10-08,10090.05,Cancelled
18936,41650,2024-07-02,13902.19,Cancelled
18937,37745,2023-09-16,45046.02,Pending
18938,13293,2023-07-23,27812.97,Returned
18939,41277,2023-02-01,37581.18,Delivered
18940,49974,2025-03-03,28812.75,Cancelled
18941,18035,2024-03-21,40288.13,Pending
18942,38701,2023-06-11,24916.39,Delivered
18943,40142,2023-09-06,5552.37,Delivered
18944,47970,2023-08-03,29169.87,Shipped
18945,31567,2022-09-18,1683.68,Delivered
18946,30223,2024-03-27,27561.86,Pending
18947,26621,2024-01-05,42759.92,Cancelled
18948,14170,2023-03-08,49546.25,Delivered
18949,15233,2024-05-08,15248.46,Returned
18950,33322,2022-09-14,35084.45,Returned
18951,21700,2023-11-24,42395.22,Shipped
18952,48995,2024-04-15,33936.01,Returned
18953,15229,2024-05-15,36652.42,Returned
18954,41093,2024-04-30,21040.43,Delivered
18955,13800,2024-12-11,5822.55,Pending
18956,30564,2023-08-26,47608.55,Shipped
18957,38808,2023-09-20,39566.28,Delivered
18958,36078,2024-11-07,3419.91,Delivered
18959,43420,2024-06-28,15579.13,Shipped
18960,3312,2022-09-20,18186.81,Cancelled
18961,41049,2022-12-04,34932.95,Delivered
18962,42737,2025-02-26,16279.36,Delivered
18963,38546,2024-10-26,46823.51,Delivered
18964,31843,2023-01-10,24300.54,Returned
18965,46352,2023-05-21,27705.2,Shipped
18966,2742,2024-09-30,18075.98,Returned
18967,21449,2023-09-17,41073.65,Delivered
18968,1536,2025-03-13,31066.6,Delivered
18969,5201,2024-02-14,20774.14,Returned
18970,47722,2023-10-02,28187.38,Pending
18971,36003,2024-07-20,30011.86,Returned
18972,35143,2024-12-24,37599.67,Returned
18973,29869,2025-04-22,32776.44,Cancelled
18974,48409,2022-10-14,10729.98,Cancelled
18975,9739,2025-03-21,40436.08,Delivered
18976,12012,2024-03-16,13693.64,Shipped
18977,27919,2022-12-10,31223.14,Shipped
18978,32455,2023-05-04,4978.02,Shipped
18979,20442,2024-11-18,8111.01,Returned
18980,38794,2022-12-26,10917.89,Pending
18981,15959,2022-08-08,38306.11,Cancelled
18982,29392,2022-11-15,30810.44,Delivered
18983,31196,2023-02-09,42343.47,Shipped
18984,24201,2023-09-18,5774.87,Pending
18985,29598,2023-09-25,10662.11,Cancelled
18986,24245,2024-08-28,28907.32,Cancelled
18987,10127,2023-02-07,35252.64,Delivered
18988,46377,2023-01-17,49628.35,Returned
18989,28201,2025-05-31,4287.7,Pending
18990,32016,2022-07-28,30031.28,Delivered
18991,44289,2023-09-15,37166.6,Returned
18992,16427,2025-01-25,38654.76,Cancelled
18993,17578,2023-10-16,15972.9,Shipped
18994,8764,2024-04-21,30554.81,Delivered
18995,17929,2025-05-31,23772.58,Shipped
18996,47251,2023-07-30,17643.06,Delivered
18997,44720,2024-07-16,45548.83,Delivered
18998,34344,2024-04-03,10908.31,Delivered
18999,49474,2023-05-31,39436.66,Pending
19000,46391,2024-10-18,25464.84,Pending
19001,11557,2025-01-25,25253.45,Delivered
19002,11725,2023-09-22,28591.57,Pending
19003,45181,2023-07-10,35652.37,Returned
19004,26030,2023-03-17,44467.92,Cancelled
19005,43683,2023-05-27,4781.29,Shipped
19006,27179,2022-09-14,21639.61,Shipped
19007,23755,2022-09-17,1691.4,Delivered
19008,995,2024-02-24,214.92,Delivered
19009,37059,2022-10-23,42213.57,Delivered
19010,40922,2024-06-27,26697.33,Shipped
19011,49635,2022-08-12,19677.69,Shipped
19012,29473,2024-10-14,11972.37,Delivered
19013,36077,2022-09-04,29474.96,Delivered
19014,37192,2023-11-04,959.01,Returned
19015,37815,2024-02-14,35154.46,Pending
19016,6525,2025-01-23,28008.51,Cancelled
19017,7583,2024-07-01,40352.52,Returned
19018,17157,2024-09-11,38028.74,Pending
19019,31988,2022-07-03,11035.27,Cancelled
19020,49486,2024-07-08,26262.46,Cancelled
19021,26324,2025-02-11,11163.73,Pending
19022,39377,2024-03-22,35248.86,Cancelled
19023,36592,2024-06-26,13114.31,Delivered
19024,3189,2022-09-14,17061.04,Returned
19025,36370,2023-02-14,14679.8,Pending
19026,1046,2024-01-28,15718.33,Pending
19027,35809,2024-04-20,39243.6,Returned
19028,12917,2024-04-08,26146.8,Returned
19029,32079,2023-04-18,22177.23,Returned
19030,43369,2024-01-30,5886.05,Pending
19031,37263,2023-12-13,14375.21,Delivered
19032,21966,2023-12-21,13883.79,Cancelled
19033,22980,2024-07-20,35585.68,Delivered
19034,28069,2024-11-29,29486.78,Delivered
19035,26126,2025-03-04,14471.3,Cancelled
19036,48353,2024-10-11,24952.13,Shipped
19037,12678,2024-03-10,12445.2,Shipped
19038,47674,2025-06-18,38042.61,Shipped
19039,17790,2024-04-08,628.8,Cancelled
19040,1597,2024-12-19,32015.12,Returned
19041,9135,2023-05-30,5530.54,Returned
19042,15613,2023-06-23,31943.09,Pending
19043,40842,2024-11-06,11271.7,Cancelled
19044,29978,2022-06-23,11203.59,Cancelled
19045,14901,2024-09-09,8327.03,Returned
19046,26777,2022-06-25,37799.26,Cancelled
19047,23900,2023-02-27,20488.8,Pending
19048,35994,2024-04-30,30535.48,Delivered
19049,31604,2023-03-23,44079.07,Returned
19050,1000,2022-10-26,7983.22,Pending
19051,9452,2024-05-09,23342.53,Shipped
19052,26558,2024-04-09,22117.71,Shipped
19053,47080,2023-05-12,10265.94,Shipped
19054,37387,2023-11-08,34925.59,Pending
19055,30082,2024-02-07,5106.69,Shipped
19056,16772,2023-12-11,5839.46,Shipped
19057,41774,2024-03-08,35197.67,Delivered
19058,41672,2024-07-05,38832.11,Delivered
19059,18072,2025-03-17,3907.94,Shipped
19060,36337,2025-04-03,11465.83,Cancelled
19061,23738,2024-01-31,40461.3,Cancelled
19062,47097,2023-12-10,21646.42,Cancelled
19063,41138,2023-03-18,1380.05,Shipped
19064,27184,2024-11-15,35305.16,Shipped
19065,8434,2025-02-26,34845.98,Delivered
19066,20109,2025-03-10,16506.57,Pending
19067,37658,2023-11-04,40207.76,Returned
19068,37322,2024-09-07,48422.63,Returned
19069,40905,2024-08-11,34584.07,Shipped
19070,4042,2022-09-17,46056.55,Shipped
19071,37894,2024-09-18,41547.1,Delivered
19072,16388,2025-06-11,22347.19,Cancelled
19073,11486,2022-08-27,45751.99,Delivered
19074,15786,2024-11-09,7552.48,Delivered
19075,3447,2022-10-12,44347.65,Delivered
19076,24115,2022-07-25,6421.33,Returned
19077,18863,2022-11-02,22131.01,Shipped
19078,47892,2025-06-17,10138.68,Pending
19079,21052,2023-10-27,8500.99,Delivered
19080,31792,2024-03-13,46856.09,Cancelled
19081,11001,2024-04-19,11216.3,Cancelled
19082,3680,2025-02-15,13173.63,Shipped
19083,40205,2023-06-01,9624.23,Delivered
19084,994,2024-02-02,47643.34,Shipped
19085,34668,2024-05-30,35520.62,Pending
19086,40743,2025-02-04,36926.36,Shipped
19087,25993,2024-10-25,47092.51,Pending
19088,19526,2024-06-18,1504.03,Cancelled
19089,29455,2024-09-07,21327.92,Returned
19090,43805,2022-07-08,42258.95,Cancelled
19091,30548,2024-01-08,11863.59,Returned
19092,32250,2023-12-18,22994.31,Returned
19093,2047,2024-03-18,8719.44,Delivered
19094,31426,2023-02-09,14034.16,Cancelled
19095,35640,2024-03-01,6296.14,Cancelled
19096,842,2022-09-01,42602.93,Delivered
19097,29251,2023-05-08,41888.3,Pending
19098,9173,2023-12-18,31436.82,Returned
19099,39499,2023-02-11,23047.02,Delivered
19100,4647,2024-02-05,16270.2,Cancelled
19101,24121,2023-08-16,8315.45,Returned
19102,14098,2022-12-24,32907.07,Cancelled
19103,297,2024-11-03,1351.2,Shipped
19104,45848,2024-01-02,5305.36,Cancelled
19105,22240,2024-08-30,2125.1,Cancelled
19106,12529,2022-07-10,30750.35,Cancelled
19107,4645,2024-08-02,9375.2,Pending
19108,12721,2024-12-21,38084.21,Cancelled
19109,5973,2023-09-19,14302.47,Shipped
19110,38951,2025-01-24,34997.29,Cancelled
19111,13825,2023-02-24,41582.2,Cancelled
19112,29429,2023-09-29,328.39,Delivered
19113,4488,2025-04-22,20589.07,Returned
19114,10916,2022-08-30,5207.2,Returned
19115,29760,2023-02-25,32449.35,Shipped
19116,22817,2024-01-27,41152.75,Cancelled
19117,1813,2024-09-15,42984.38,Returned
19118,48970,2023-08-07,49985.82,Cancelled
19119,27148,2024-12-18,632.47,Delivered
19120,13251,2023-01-24,14165.98,Delivered
19121,36695,2024-03-31,7965.75,Returned
19122,17239,2024-12-29,25467.59,Pending
19123,35810,2022-10-28,49578.09,Pending
19124,5818,2025-05-27,37790.85,Delivered
19125,48673,2024-09-29,14911.46,Shipped
19126,29196,2023-06-21,27988.29,Returned
19127,736,2022-12-28,2481.23,Shipped
19128,32073,2024-05-02,26640.02,Shipped
19129,7232,2022-09-13,48516.16,Cancelled
19130,2572,2022-10-06,44551.88,Cancelled
19131,7384,2022-07-28,10096.07,Shipped
19132,7662,2024-08-09,33565.08,Returned
19133,16026,2023-05-06,37932.56,Cancelled
19134,40638,2025-05-25,43122.82,Returned
19135,46516,2024-07-23,26875.13,Cancelled
19136,47947,2023-05-10,35954.67,Pending
19137,11147,2023-05-16,37834.16,Returned
19138,4157,2023-01-30,20973.92,Cancelled
19139,24444,2023-06-30,15278.5,Cancelled
19140,14558,2023-10-05,16663.08,Delivered
19141,785,2024-02-10,2478.52,Cancelled
19142,12646,2025-03-28,21082.57,Cancelled
19143,27153,2023-09-14,49947.95,Shipped
19144,41187,2022-06-30,31313.94,Pending
19145,12673,2023-05-06,38785.16,Shipped
19146,23042,2025-06-13,35132.15,Cancelled
19147,43474,2023-11-02,13986.5,Cancelled
19148,26000,2022-12-22,41407.07,Returned
19149,31789,2023-04-08,19688.93,Cancelled
19150,32875,2024-09-24,38800.1,Shipped
19151,43912,2024-01-11,27135.07,Returned
19152,9543,2025-01-10,35121.43,Returned
19153,29022,2023-12-12,23757.08,Shipped
19154,37278,2022-10-16,7503.95,Shipped
19155,23207,2023-10-28,49536.75,Shipped
19156,40452,2023-08-31,30414.61,Delivered
19157,18674,2023-02-20,29991.9,Delivered
19158,29805,2025-02-22,14999.81,Shipped
19159,40149,2023-12-06,46904.88,Shipped
19160,43927,2024-02-05,12018.41,Returned
19161,14149,2022-08-05,35630.56,Shipped
19162,33282,2024-01-02,47125.66,Delivered
19163,33339,2024-07-09,39739.94,Shipped
19164,10868,2024-11-07,14181.58,Cancelled
19165,5487,2025-01-20,44181.65,Shipped
19166,44281,2023-05-25,27970.26,Shipped
19167,35230,2023-03-06,31288.76,Returned
19168,32300,2024-11-07,1032.87,Cancelled
19169,39205,2023-04-19,40239.43,Returned
19170,17298,2024-03-20,30291.65,Shipped
19171,42400,2022-07-26,33441.25,Shipped
19172,17142,2023-12-18,21162.84,Pending
19173,16546,2024-08-16,14687.89,Cancelled
19174,11094,2024-05-11,23473.59,Shipped
19175,43744,2024-12-27,22261.55,Delivered
19176,38524,2023-05-03,18537.17,Cancelled
19177,24506,2025-04-10,46298.71,Pending
19178,24201,2024-07-14,45431.68,Shipped
19179,38104,2024-01-25,36602.42,Returned
19180,27769,2025-04-19,31877.61,Delivered
19181,23634,2022-10-14,10933.49,Returned
19182,1246,2024-03-15,32151.84,Cancelled
19183,11402,2022-12-20,12677.87,Shipped
19184,38320,2024-05-15,17534.64,Pending
19185,44664,2022-12-02,12046.74,Shipped
19186,38830,2023-07-14,19704.34,Pending
19187,35142,2023-08-28,45023.96,Shipped
19188,25769,2023-06-19,31633.44,Returned
19189,49502,2022-12-22,23411.42,Pending
19190,16944,2024-10-21,26119.04,Cancelled
19191,24561,2024-04-13,8459.63,Returned
19192,30437,2023-12-11,33369.51,Pending
19193,41414,2025-01-29,45314.04,Returned
19194,36451,2025-01-21,18358.71,Delivered
19195,14753,2023-07-23,4552.31,Shipped
19196,9924,2024-01-14,15816.03,Shipped
19197,18445,2023-02-28,17470.6,Delivered
19198,2344,2023-09-22,19925.43,Cancelled
19199,34042,2023-07-30,27076.02,Shipped
19200,38445,2024-03-31,18084.68,Returned
19201,27899,2023-12-20,3268.07,Shipped
19202,36769,2023-12-15,28598.13,Pending
19203,36874,2023-06-23,3968.75,Shipped
19204,28865,2023-01-10,23382.48,Cancelled
19205,2118,2024-09-27,36195.82,Pending
19206,40504,2025-06-02,38330.5,Pending
19207,44117,2024-04-05,14225.39,Shipped
19208,12963,2024-08-05,8332.74,Delivered
19209,21214,2025-05-17,23291.33,Returned
19210,43331,2024-01-25,17099.33,Delivered
19211,32609,2022-11-22,10365.69,Shipped
19212,41574,2025-01-14,8229.68,Delivered
19213,6761,2025-02-17,26880.06,Delivered
19214,29585,2025-02-06,29876.2,Shipped
19215,5866,2024-07-06,27155.97,Returned
19216,31981,2025-04-07,1893.73,Delivered
19217,48431,2024-11-10,26573.89,Shipped
19218,46949,2024-02-11,12105.5,Returned
19219,34784,2023-01-04,23916.53,Returned
19220,30946,2024-02-05,35493.93,Pending
19221,6112,2023-04-16,22261.78,Cancelled
19222,14643,2023-11-19,46740.53,Delivered
19223,18881,2024-08-08,16775.35,Shipped
19224,29531,2023-03-29,32578.67,Pending
19225,6387,2024-03-12,45343.72,Shipped
19226,43112,2023-11-04,46409.9,Pending
19227,38779,2024-11-04,11789.29,Delivered
19228,3716,2023-01-10,29777.85,Delivered
19229,4960,2023-12-31,40901.51,Returned
19230,30809,2022-11-21,3923.02,Cancelled
19231,21523,2024-11-09,31611.72,Returned
19232,42471,2024-03-25,33872.03,Pending
19233,7560,2024-11-13,48815.02,Delivered
19234,21316,2024-11-06,26039.62,Cancelled
19235,48870,2025-03-25,32019.24,Shipped
19236,26865,2022-09-16,3354.42,Pending
19237,9633,2025-01-15,21980.19,Returned
19238,29222,2022-12-31,42306.58,Returned
19239,38231,2025-04-10,31499.07,Cancelled
19240,39472,2022-10-18,30084.02,Shipped
19241,28419,2022-09-17,11055.07,Cancelled
19242,7388,2022-12-25,49011.75,Shipped
19243,29553,2022-11-19,21402.3,Returned
19244,21861,2025-06-07,48669.09,Cancelled
19245,38610,2023-11-04,44359.71,Pending
19246,32060,2022-12-04,41801.94,Returned
19247,39798,2022-08-24,21472.16,Returned
19248,27457,2023-01-09,18899.81,Returned
19249,33333,2022-08-29,14347.91,Pending
19250,49199,2024-02-17,29931.03,Delivered
19251,39389,2024-04-06,28699.94,Pending
19252,38375,2025-05-21,17561.52,Shipped
19253,38436,2023-10-31,35919.75,Shipped
19254,49320,2023-09-20,10030.73,Delivered
19255,40311,2024-08-28,6665.8,Shipped
19256,27934,2023-10-06,7456.75,Delivered
19257,8145,2024-02-05,26552.59,Delivered
19258,30586,2025-03-22,14312.83,Delivered
19259,35288,2023-04-30,21255.92,Cancelled
19260,2169,2022-12-14,15872.36,Delivered
19261,49721,2023-03-14,21383.05,Pending
19262,27583,2024-06-25,22472.55,Cancelled
19263,37741,2022-09-01,26745.21,Pending
19264,4134,2024-10-03,10531.74,Returned
19265,46315,2023-04-17,6944.36,Pending
19266,13583,2022-09-13,15450.85,Delivered
19267,46059,2024-12-22,32421.88,Returned
19268,8734,2025-01-10,29100.86,Cancelled
19269,42235,2024-10-27,16075.01,Pending
19270,12351,2023-12-30,26552.78,Returned
19271,45414,2025-04-04,34638.5,Delivered
19272,23335,2025-03-04,32605.21,Pending
19273,2906,2025-01-29,33830.53,Returned
19274,1712,2023-08-10,20211.07,Returned
19275,4898,2024-10-30,39566.09,Pending
19276,27960,2023-01-05,15895.82,Returned
19277,28315,2022-08-19,40689.44,Cancelled
19278,4509,2024-08-11,33397.27,Cancelled
19279,11430,2024-09-11,26545.41,Cancelled
19280,32283,2024-11-28,2459.51,Delivered
19281,36173,2025-04-14,35834.82,Pending
19282,572,2024-12-13,39867.52,Shipped
19283,19780,2023-05-27,43497.98,Pending
19284,19687,2024-06-08,41992.59,Shipped
19285,27380,2024-08-31,12599.28,Cancelled
19286,20826,2024-04-04,7536.25,Delivered
19287,6655,2023-05-27,3592.05,Delivered
19288,34106,2024-12-07,2637.38,Returned
19289,27315,2024-05-04,34985.27,Cancelled
19290,5474,2023-04-07,2721.32,Pending
19291,25043,2024-10-04,6686.31,Cancelled
19292,23223,2024-08-03,26203.91,Pending
19293,19925,2023-05-25,25004.83,Shipped
19294,14346,2024-09-08,10517.15,Delivered
19295,39404,2023-06-04,45045.7,Delivered
19296,46735,2023-11-07,20315.0,Cancelled
19297,48181,2025-04-27,19872.24,Shipped
19298,26357,2024-07-24,31930.26,Pending
19299,14538,2023-03-14,6092.9,Pending
19300,39061,2023-01-21,12461.4,Pending
19301,808,2023-02-11,5947.69,Shipped
19302,13036,2023-07-12,36950.36,Delivered
19303,9765,2022-09-16,29099.46,Cancelled
19304,13522,2022-11-17,4848.95,Pending
19305,443,2023-11-04,42518.79,Shipped
19306,35247,2023-10-14,6702.1,Pending
19307,2544,2023-04-19,38214.42,Shipped
19308,25233,2024-03-05,35049.91,Returned
19309,5656,2022-09-05,20170.24,Delivered
19310,801,2023-02-12,40213.04,Pending
19311,49973,2023-06-30,18238.24,Cancelled
19312,38900,2023-09-02,43849.17,Returned
19313,36662,2022-10-09,4308.45,Pending
19314,33783,2024-01-05,46973.03,Shipped
19315,25994,2023-06-16,5119.77,Cancelled
19316,1075,2024-07-01,29801.34,Cancelled
19317,7814,2023-08-07,41036.1,Returned
19318,48221,2025-04-04,7634.31,Delivered
19319,14237,2025-04-17,26914.17,Delivered
19320,17772,2025-01-09,43868.33,Returned
19321,2289,2024-10-23,13734.18,Shipped
19322,9012,2023-07-10,299.14,Returned
19323,2804,2024-06-19,22610.77,Delivered
19324,5486,2023-10-26,17322.28,Pending
19325,38904,2023-08-01,45901.5,Delivered
19326,16456,2023-08-06,28285.1,Shipped
19327,49837,2023-12-11,19282.91,Pending
19328,24847,2022-07-17,21057.43,Delivered
19329,9724,2022-06-30,7541.32,Delivered
19330,44470,2025-02-20,24329.82,Shipped
19331,24175,2024-12-18,19123.85,Returned
19332,8722,2025-05-19,21651.09,Pending
19333,37862,2023-05-16,43734.46,Pending
19334,44538,2022-12-11,12062.85,Cancelled
19335,1422,2023-03-19,35849.59,Shipped
19336,4236,2022-07-05,11209.95,Returned
19337,23631,2023-02-11,17567.09,Returned
19338,3802,2023-05-08,42762.54,Shipped
19339,49664,2024-10-22,10934.72,Returned
19340,40868,2022-06-27,48342.8,Pending
19341,6324,2023-11-17,3114.38,Pending
19342,32438,2023-08-23,13889.33,Pending
19343,39574,2022-10-11,23250.63,Shipped
19344,5327,2024-08-20,26935.97,Shipped
19345,26391,2025-04-23,40310.68,Shipped
19346,8859,2023-01-30,34649.42,Returned
19347,15566,2023-10-14,44409.32,Returned
19348,29850,2024-09-07,36946.43,Pending
19349,29612,2024-06-23,29065.69,Returned
19350,26827,2023-03-06,45877.11,Pending
19351,26021,2025-04-13,13221.99,Cancelled
19352,9716,2022-12-15,40037.89,Pending
19353,47470,2025-06-17,38752.32,Pending
19354,11092,2025-04-24,29834.35,Shipped
19355,47701,2024-04-18,40293.43,Pending
19356,25255,2022-11-24,19146.12,Returned
19357,42052,2024-11-12,30200.57,Pending
19358,7388,2024-01-12,29061.58,Shipped
19359,45715,2024-02-17,35991.09,Shipped
19360,10926,2022-12-29,29710.95,Pending
19361,36216,2023-05-18,47484.58,Pending
19362,42480,2024-08-18,1585.5,Returned
19363,36488,2022-09-08,21763.56,Returned
19364,2672,2022-10-31,11693.07,Returned
19365,17841,2024-04-26,38358.8,Shipped
19366,38618,2024-05-24,22048.42,Cancelled
19367,34928,2025-03-22,875.35,Delivered
